as_of_date,sku,product_name,category,warehouse,supplier,forecast_horizon_days,point_forecast_units,forecast_low_units,forecast_high_units,available_inventory,inbound_quantity_90d,inventory_position,expected_lead_time_days_p75,reorder_date,recommended_quantity,estimated_purchase_cost,priority_or_risk_classification,reason_code,projected_stockout_date,container_slot,assumptions,human_approval_status
30/06/2026,BRA-0001,Category 2 Model 001,Category 2,Warehouse A,SUP-008,30,27.185,19.6845,34.6854,0,662,662,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0071,Category 3 Model 071,Category 3,Warehouse C,SUP-023,90,15.5008,11.3087,19.6929,111,468,579,87.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse A,SUP-005,30,25.0046,18.1057,31.9035,47,0,47,34.75,,0,0,High,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse A,SUP-005,60,49.9398,36.3718,63.5078,47,0,47,34.75,,0,0,High,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse A,SUP-005,90,74.8519,54.6087,95.0951,47,0,47,34.75,,0,0,High,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse B,SUP-005,30,14.0761,10.1924,17.9597,414,0,414,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse B,SUP-005,60,28.1884,20.53,35.8468,414,0,414,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse B,SUP-005,90,42.2661,30.8355,53.6967,414,0,414,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse C,SUP-005,30,3.8434,2.783,4.9038,42,0,42,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse C,SUP-005,60,7.7195,5.6222,9.8168,42,0,42,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0072,Category 1 Model 072,Category 1,Warehouse C,SUP-005,90,11.5495,8.426,14.6731,42,0,42,34.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse A,SUP-012,30,2.5524,1.8482,3.2566,44,0,44,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse A,SUP-012,60,5.1156,3.7257,6.5054,44,0,44,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse A,SUP-012,90,7.6845,5.6063,9.7628,44,0,44,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse B,SUP-012,30,2.0557,1.4885,2.6229,407,52,459,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse B,SUP-012,60,4.1216,3.0018,5.2414,407,52,459,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse B,SUP-012,90,6.1587,4.4931,7.8242,407,52,459,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse C,SUP-012,30,2.1713,1.5722,2.7704,76,0,76,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse C,SUP-012,60,4.3481,3.1668,5.5295,76,0,76,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0073,Category 1 Model 073,Category 1,Warehouse C,SUP-012,90,6.5307,4.7645,8.2969,76,0,76,64,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse A,SUP-001,30,1.9671,1.4244,2.5099,83,0,83,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse A,SUP-001,60,3.9627,2.8861,5.0393,83,0,83,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse A,SUP-001,90,5.9236,4.3216,7.5256,83,0,83,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse B,SUP-001,30,1.4824,1.0734,1.8914,80,0,80,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse B,SUP-001,60,2.9465,2.146,3.747,80,0,80,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse B,SUP-001,90,4.4049,3.2136,5.5961,80,0,80,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse C,SUP-001,30,0.7519,0.5444,0.9593,97,0,97,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse C,SUP-001,60,1.4978,1.0908,1.9047,97,0,97,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0075,Category 2 Model 075,Category 2,Warehouse C,SUP-001,90,2.2494,1.6411,2.8578,97,0,97,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse A,SUP-008,30,35.8415,25.9527,45.7304,264,0,264,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse A,SUP-008,60,71.6678,52.1967,91.139,264,0,264,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse A,SUP-008,90,107.5057,78.4314,136.58,264,0,264,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse B,SUP-008,30,17.1329,12.4059,21.8599,70,25,95,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse B,SUP-008,60,34.1846,24.8971,43.472,70,25,95,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse B,SUP-008,90,51.2881,37.4176,65.1587,70,25,95,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse C,SUP-008,30,6.8729,4.9766,8.7692,968,40,1008,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse C,SUP-008,60,13.7027,9.9798,17.4255,968,40,1008,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0076,Category 1 Model 076,Category 1,Warehouse C,SUP-008,90,20.5728,15.009,26.1366,968,40,1008,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse A,SUP-015,30,18.4295,13.3447,23.5143,85,0,85,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse A,SUP-015,60,36.8705,26.8533,46.8877,85,0,85,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse A,SUP-015,90,55.2596,40.315,70.2042,85,0,85,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse B,SUP-015,30,6.153,4.4554,7.8507,673,33,706,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse B,SUP-015,60,12.321,8.9736,15.6685,673,33,706,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse B,SUP-015,90,18.4718,13.4762,23.4673,673,33,706,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse C,SUP-015,30,6.786,4.9137,8.6583,214,24,238,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse C,SUP-015,60,13.6054,9.909,17.3019,214,24,238,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0077,Category 3 Model 077,Category 3,Warehouse C,SUP-015,90,20.4134,14.8927,25.934,214,24,238,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse A,SUP-022,30,29.9899,21.7156,38.2643,372,57,429,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse A,SUP-022,60,59.9077,43.6316,76.1838,372,57,429,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse A,SUP-022,90,89.7769,65.4973,114.0566,372,57,429,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse B,SUP-022,30,19.3662,14.023,24.7095,1335,43,1378,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse B,SUP-022,60,38.7545,28.2254,49.2836,1335,43,1378,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse B,SUP-022,90,58.1348,42.4126,73.857,1335,43,1378,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse C,SUP-022,30,12.2874,8.8972,15.6775,15,1200,1215,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse C,SUP-022,60,24.5852,17.9057,31.2647,15,1200,1215,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0078,Category 1 Model 078,Category 1,Warehouse C,SUP-022,90,36.8126,26.8569,46.7683,15,1200,1215,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse A,SUP-004,30,4.9933,3.6156,6.3709,9,60,69,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse A,SUP-004,60,9.9596,7.2537,12.6654,9,60,69,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse A,SUP-004,90,14.8988,10.8695,18.9281,9,60,69,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse B,SUP-004,30,0.0962,0.0696,0.1227,48,0,48,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse B,SUP-004,60,0.1981,0.1443,0.2519,48,0,48,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse B,SUP-004,90,0.3,0.2189,0.3811,48,0,48,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse C,SUP-004,30,0.7166,0.5189,0.9144,60,0,60,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse C,SUP-004,60,1.4388,1.0479,1.8297,60,0,60,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0079,Category 4 Model 079,Category 4,Warehouse C,SUP-004,90,2.1494,1.5681,2.7307,60,0,60,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
